,title,byline,dates,datetime
6445,"At Citi's new sharing office, staff are assigned lockers, not desks: Weber Lo, head of Hong Kong operations for Citi, led 3,200 staff to spacious new headquarters in Kowloon East. He says the move has saved costs and boosted morale",,05 July 2017,2017-07-05
6441,How China ensured a lasting legacy for Nobel Peace laureate Liu Xiaobo: Cary Huang says Beijing's heavy-handed treatment of Liu Xiaobo is what brought the rights activist into the spotlight and is still fuelling global calls for his release,,05 July 2017,2017-07-05
6442,"China's smaller cities offer cash, incentives in race to attract best and brightest graduates: Second-tier centres are trying to tempt university graduates with a clutch of inducements",,05 July 2017,2017-07-05
6443,Carrie Lam should leave national security law on back burner,,05 July 2017,2017-07-05
6439,"Why Chinese submarines could soon be quieter than US ones: Top engineer says new propulsion system will put PLA Navy 'way ahead' of the US, making Chinese submarines far stealthier than before",,05 July 2017,2017-07-05
6412,Property consultants advise China to avoid clone approach: 'Don't always try to be Silicon Valley',,05 July 2017,2017-07-05
6413,"Look East, young entrepreneurs, for your next big idea: Phenomenal success of bike sharing in China has inspired entrepreneurs globally to launch similar transport-sharing ventures on their home turf",,05 July 2017,2017-07-05
6397,No Brazilian koalas here - Joao Moreira didn't get any favours with his record fine: Moreira didn't get any favours with latest penalty showing Brazilian is far from a protected species,,05 July 2017,2017-07-05
6415,Citi downsizes Central office with move to East Kowloon,,05 July 2017,2017-07-05
6438,The top engineer with the key to China's dream of having the world's most powerful navy,,05 July 2017,2017-07-05
6414,"Homegrown Hong Kong: Eu Yan Sang's 138-year TCM journey has been a bumpy one: Despite years of family strife, the murder of the founder's wife by her brothers-in-law and a takeover by a Singapore investment group, traditional Chinese medicine maker Eu Yan Sang has survived and flourished as a Hong Kong icon, writes Rachel Cheung",,05 July 2017,2017-07-05
6437,"Tencent loses US$17.5 billion in market value after People's Daily urges scrutiny of its popular game: Honour of Kings is poison, People's Daily says as it urges greater vigilance",,05 July 2017,2017-07-05
6436,"Philippines not married to US, can still pursue China, says Manila's top diplomat: Manila's top diplomat warns against Asean becoming 'theatre of geopolitical rivalry'",,05 July 2017,2017-07-05
6435,"Panel blames lack of vigilance by doctors for liver blunder at Hong Kong hospital: Panel reports that specialists facing a heavy workload failed to give hepatitis B sufferer Tang Kwai-sze anti-viral drug, leading to liver failure",,05 July 2017,2017-07-05
6434,"Macau bans withdrawals from machines without new face recognition technology: Move, at the moment, affects only holders of China UnionPay cards issued on the mainland",,05 July 2017,2017-07-05
6432,North Korean missile 'can now reach' U.S.: Launch of self-claimed ICBM draws sharp rebuke from Beijing and Washington as Pyongyang marks the 'final step' in becoming a nuclear state,,05 July 2017,2017-07-05
6431,"Over 50 dead, hundreds of thousands evacuated as floods ravage southern China",,05 July 2017,2017-07-05
6430,"Hong Kong leader Carrie Lam denies attempts to shed 'CY 2.0' label by undoing Leung's policies: She suggests a reversal on MPF issue, reopening Civic Square and not overriding her cabinet",,05 July 2017,2017-07-05
6429,"Subsidies linked to increase in power use: Higher consumption of electricity at private flats, clubhouses also cited for 2014 figures",,05 July 2017,2017-07-05
6428,"Renovation company fined, director escapes jail in a first for Hong Kong: Director given community service after company inflated home renovation cost more than four times",,05 July 2017,2017-07-05
6433,"'I hope one day, these passions will subside': Singapore PM seeks reconciliation with siblings",,05 July 2017,2017-07-05
6426,"Hong Kong retail downturn may be thing of the past, accounting giant says: Accounting firm says hostile political climate had deterred mainland visitors over past two years",,05 July 2017,2017-07-05
6417,"China establishes 3 pc value added-tax on asset managers, effective Jan 1",,05 July 2017,2017-07-05
6427,Radio Television Hong Kong angry about TVB pulling satirical programme on Xi Jinping visit,,05 July 2017,2017-07-05
6418,"After 173 years, Hong Kong police force to get first woman deputy chief: Fairer sex making strides by occupying four slots in top management team, plus a woman will oversee security at office of first female chief executive",,05 July 2017,2017-07-05
6419,Will Beijing tolerate different views on its bonds?,,05 July 2017,2017-07-05
6421,"'Demon' made Canadian stab 7-Eleven owner, Hong Kong murder trial told: Canadian allegedly stabbed store owner to death after row over stolen packet of chips",,05 July 2017,2017-07-05
6420,"Open up your markets if you want more business in US, China told: Chinese spree across the Pacific a chance to push for equal market access, business leaders say",,05 July 2017,2017-07-05
6422,Golden moments,,05 July 2017,2017-07-05
6423,"lawmakers 'in dark' over basement bill: As panel waves through an extra HK$3.6b for controversial feature at culture hub, questions are asked over just how much it will finally cost",,05 July 2017,2017-07-05
6424,"Stop jumping the gun on projects cash, officials told: Green group and lawmaker discover tenders are invited even before Legco has held discussions",,05 July 2017,2017-07-05
6425,Hong Kong photographer scoops top prize in global Nature Conservancy contest,,05 July 2017,2017-07-05
6416,"Mall operators spend big to draw young shoppers this summer: Sun Hung Kai Properties, Sino Land increase spending on promotions",,05 July 2017,2017-07-05
7851,Mining fo r c o i n,,06 July 2017,2017-07-06
7848,MTR boss claims Carrie Lam backs Hong Kong public transport subsidies,,06 July 2017,2017-07-06
7849,"New Hong Kong leader Carrie Lam says lobbying is job of ministers alone, amid claims of Beijing meddling: Following accusations that officials from liaison office may have previously played a role, ministers are told that it is now their job and no one else's",,06 July 2017,2017-07-06
7846,Tax bill lands to snap run of profit rises at airport,,06 July 2017,2017-07-06
7850,"Now that Carrie Lam has reached out to lawmakers, they should reciprocate",,06 July 2017,2017-07-06
7847,MTR staff upset over lowest pay rise offer in seven years,,06 July 2017,2017-07-06
7856,"China to impose 3 pc VAT on asset managers' returns from January: Lower value-added tax for returns from assets under management could provide impetus for long-term growth of finance industry, say analysts",,06 July 2017,2017-07-06
7854,"Yidao to reveal identity of investor replacing LeEco in coming days, source says: LeEco replaced as controlling shareholder at troubled car-hailing firm Yidao Yongche after as-yet-unknown investor buys most of its stake",,06 July 2017,2017-07-06
7855,Chart of the day: Strong demand,,06 July 2017,2017-07-06
7857,"Chinese billionaire Jia Yueting's vision of an empire to rival Apple, Tesla and Amazon is fading fast",,06 July 2017,2017-07-06
7858,Hong Kong stocks rebound as Tencent fears ease; Shanghai rallies to multi-month high: Lack of clarity on whether regulations would be tightened for online gaming firms limits gains,,06 July 2017,2017-07-06
7845,"TVB hits back at criticism to pull one RTHK programme on Chinese President Xi Jinping for another, less controversial one",,06 July 2017,2017-07-06
7859,Baidu forms global alliance to accelerate AI adoption in self-driving cars: Operator of mainland's largest search engine boosts efforts to monetise artificial intelligence and maintain slot among top internet firms,,06 July 2017,2017-07-06
7853,"Hong Kong can concede the race for conventions, ordinary visitors like our city just fine: Ordinary visitors have been the backbone of city's strong tourist numbers",,06 July 2017,2017-07-06
7844,'Master of natural healing' who raped tourist after giving her Rohypnol-laced drink gets 12 years: German tourist given Rohypnol-laced drink by 'master of natural healing',,06 July 2017,2017-07-06
7832,Carrie doles out the cash: New chief executive reaches out across political spectrum with her extra spending plan for education,,06 July 2017,2017-07-06
7842,Manslaughter trial told of pain endured by mother,,06 July 2017,2017-07-06
7860,China's version of Nasdaq under pressure as LeEco financial crisis spills over to listed arm,,06 July 2017,2017-07-06
7828,Lam headed to Singapore to shore up ties,,06 July 2017,2017-07-06
7829,Peace in the chamber - but will honeymoon last?,,06 July 2017,2017-07-06
7830,"Hong Kong leader Carrie Lam suggests national education back on the table, as she unveils HK$5 billion-per-year cash boost",,06 July 2017,2017-07-06
7831,The eight key education issues,,06 July 2017,2017-07-06
7833,Serious confrontation points to deeper problems with China and India: ambassador to Dehli: Beijing urges New Delhi to remove 'occupying troops' from plateau as both sides dig in heels,,06 July 2017,2017-07-06
7843,Hong Kong plans more private vessel moorings to ease space shortage,,06 July 2017,2017-07-06
7834,"For many, it's time to find a new VPN again: Mainlanders worry about how to conquer the Great Firewall as crackdown continues",,06 July 2017,2017-07-06
7836,"Beijing to let foreign doctors treat Nobel laureate Liu Xiaobo's cancer in China: Family still wants the dissident and Nobel Peace Prize winner to receive care abroad, friend says",,06 July 2017,2017-07-06
