,title,byline,dates,datetime
12893,"Business lobby wants competition law ditched Alliance says bill is ambiguous, but legislator counters that details can always be ironed out later","Cheung, Martin.",23-Jul-11,2011/7/23
12892,Table of Contents,Anonymous.,23-Jul-11,2011/7/23
12891,"Bank seeks more big investors for float China Everbright finds institutional buyers for a third of shares for Hong Kong IPO, but sources say medium-sized mainland bank wants to go further",Jane Cai in Beijing xuejun.cai@scmp.com.,23-Jul-11,2011/7/23
12890,"They look official, but these are bad 'Apple Stores'","Chen, Stephen.",23-Jul-11,2011/7/23
12909,"July 25 Interim: CK Life Sciences Intl., (Holdings)",Anonymous.,23-Jul-11,2011/7/23
12910,Hong Kong hosts soccer's Premier League,Anonymous.,23-Jul-11,2011/7/23
12911,Press conference story of a lifetime for couple,Anonymous.,23-Jul-11,2011/7/23
12923,Lawyer boosts confidence of bus tragedy victims,Simpson Cheung in Manila simpson.cheung@scmp.com.,23-Jul-11,2011/7/23
12931,"Blast at PM's office, shots at rally kill 11 in Oslo",Anonymous.,23-Jul-11,2011/7/23
12898,McDonald's boosts profit 15pc in second quarter,Anonymous.,23-Jul-11,2011/7/23
12899,"Private housing starts rise in second quarter Completions of homes set to rise gradually, but a big drop-off in prices is unlikely unless there are external economic shocks, analysts say","Sito, Peggy.",23-Jul-11,2011/7/23
12947,Price stability stays top priority Official statement signals that Beijing intends to stay firm on living costs and property control and will continue to push macroeconomic policies,Cary Huang in Beijing cary.huang@scmp.com.,23-Jul-11,2011/7/23
12900,"Without World Expo, investment pace slows in Shanghai Fixed-asset investment drops 5.8 per cent as infrastructure construction falls",Daniel Ren in Shanghai ren.wei@scmp.com.,23-Jul-11,2011/7/23
12902,Calendar of Events,Anonymous.,23-Jul-11,2011/7/23
12903,Young book-lovers turn more to e-readers,"Nip, Amy; Gu, Janet.",23-Jul-11,2011/7/23
12904,China Resources buys third brewery in Henan,"Tsang, Denise.",23-Jul-11,2011/7/23
12905,"Few bids for Tung Chung flats site Large plot in Lantau new town draws just five prospective buyers, as developers worry about more government measures to cool the market","Li, Sandy.",23-Jul-11,2011/7/23
12906,Sea guidelines welcomed by China and US Leaders of both countries seek to ease tensions ahead of regional meeting on maritime territorial dispute,Greg Torode in Nusa Dua; Indonesia greg.torode@scmp.com.,23-Jul-11,2011/7/23
12908,"Gold and silver set to climb as investors seek haven The European debt crisis, along with a weak US economy, are expected to drive prices upwards","Chan, May.",23-Jul-11,2011/7/23
12932,BEIJING: High toll among billionaires,Anonymous.,23-Jul-11,2011/7/23
12934,'Grey' smartphone sales tipped to dip Mainland trade in unregistered advanced handsets forecast to trail off as big brands broaden distribution,"Perez, Bien.",23-Jul-11,2011/7/23
12933,Employers ramp up staff retention in Q3 market watch,Anonymous.,23-Jul-11,2011/7/23
12936,Watch out if you're planning to blacken the name of Muddy Waters,Anonymous.,23-Jul-11,2011/7/23
12948,Lenovo not worried as Apple overtakes it on revenue,"Bloomberg; Yu, Sophie.",23-Jul-11,2011/7/23
12935,"Report on rape case false, says woman Alleged victim disputes 'quotes' in state daily casting doubt on her claims","Tze-wei, Ng.",23-Jul-11,2011/7/23
12946,forward Great leap,Anonymous.,23-Jul-11,2011/7/23
12944,"Lessons never stop for those in the lead Education remains attractive to people even if they have already made their billions, says the head of one of the mainland's best business schools","Chan, May.",23-Jul-11,2011/7/23
12901,Bold new steps needed on North Korea HOW WE SEE IT,Anonymous.,23-Jul-11,2011/7/23
12907,Fish and chops,Anonymous.,23-Jul-11,2011/7/23
12922,Lessons never stop for those in the lead,Anonymous.,23-Jul-11,2011/7/23
12974,Who's behind the curtain in row 61?,Teddy Ng in Beijing teddy.ng@scmp.com.,24-Jul-11,2011/7/24
12962,A childhood passion finally comes alive Businesswoman achieves her dream of indulging in Cantonese opera through diploma programme,"Yung, Vanessa.",24-Jul-11,2011/7/24
12961,Filipino volunteer rescuer recalls scene of chaos and carnage on bus,Simpson Cheung in Manila simpson.cheung@scmp.com.,24-Jul-11,2011/7/24
12960,Solicitors launch site to offer free legal advice,"Fung, Fanny W Y.",24-Jul-11,2011/7/24
12959,"And HK$6m, 400 sq ft flat takes itself seriously","Lam, Lana.",24-Jul-11,2011/7/24
12958,Cool minimalist living ... includes free satire Student video goes viral as cubicle home the size of a single mattress is given the full estate-agent marketing treatment,"Lam, Lana.",24-Jul-11,2011/7/24
12957,"Fictional quake threat only too real, says author Geologist turned novelist believes government underestimates the seismic threat to Hong Kong","Franchineau, Helene.",24-Jul-11,2011/7/24
12956,Much hangs on a fair trial for Lai,Anonymous.,24-Jul-11,2011/7/24
12971,Fugitive Lai Changxing back and under arrest China's most-wanted man is deported after 12 years as a fugitive in Canada; no details of charges announced,Teddy Ng in Beijing teddy.ng@scmp.com.,24-Jul-11,2011/7/24
12972,At least 16 die in train plunge after crash,Staff Reporter.,24-Jul-11,2011/7/24
12973,Six military officers promoted to general President Hu consolidates influence ahead of next year's transfer of power,"Chen, Stephen.",24-Jul-11,2011/7/24
12981,Trapped train passengers plead for help on internet,"Teddy Ng in Beijing; Chen, Stephen.",24-Jul-11,2011/7/24
12963,Brother breaks down at the scene Raw memories flood back for relative of slain tour guide as he revisits the location of tragedy,Simpson Cheung in Manila simpson.cheung@scmp.com.,24-Jul-11,2011/7/24
12984,Problem lies with local teachers,Anonymous.,24-Jul-11,2011/7/24
12950,Manila's elite give cold shoulder to Pacquiao Two of the city's leading social clubs are said to have 'blackballed' membership by the champion boxer,Raissa Robles in Manila raissa.robles@scmp.com.,24-Jul-11,2011/7/24
12949,Taxpayers finally get to See where the money goes The 100 million yuan spent on banquets at the Academy of Sciences may prove hard to swallow as government departments finally divulge their expenditure,Ed Zhang in Beijing ed.zhang@scmp.com.,24-Jul-11,2011/7/24
12983,Government must modify existing immigration laws for crowded Hong Kong,Anonymous.,24-Jul-11,2011/7/24
12982,China loses a star ambassador,Anonymous.,24-Jul-11,2011/7/24
12980,Legal experts hold out hope for rule of law,Ng Tze-wei in Beijing tzewei.ng@scmp.com.,24-Jul-11,2011/7/24
12954,New genomics research centre to nurture talent,Anonymous.,24-Jul-11,2011/7/24
12979,Pie and machinations on FCC's Murdoch night menu,"Ip, Chris.",24-Jul-11,2011/7/24
12978,"Net security aid offers shunned, firm says Watchdog denies being unco-operative in calls for joint defence against cyberattack scourge","Ip, Chris.",24-Jul-11,2011/7/24
12977,Sowing seeds of hope among the 'leftover children' Village chief co-founds a grass-roots programme for the mental well-being of those with absent parents,"Zuo, Mandy.",24-Jul-11,2011/7/24
12976,"Long-neglected SMEs dubious of promised policy overhaul Firms provide the lion's share of urban jobs and GDP growth, yet continue to face heavy taxes and fees",Anonymous.,24-Jul-11,2011/7/24
12955,iBond budget sweeteners do little to fortify working people 'Inflation fighting' instruments only give appearance officials are doing something about price rises,Anonymous.,24-Jul-11,2011/7/24
12951,"Scientist uses smart building blocks In a landmark program that can solve problems, Stephen Wolfram employs simple 'cellular automata' that interact to mimic complex processes",Anonymous.,24-Jul-11,2011/7/24
12964,Family's joy as liver transplant hailed a success Patient likely to be out of hospital in three weeks after distant relative answers desperate call for a donor,"Wan, Adrian.",24-Jul-11,2011/7/24
12965,"concrete plant investigated Zoning compliance is under scrutiny amid fears factory in Fanling that has been closed for years might emit industrial pollution if it resumes operations, affecting Tai Po Tin village","Lam, Lana.",24-Jul-11,2011/7/24
12966,Arrests over phones loaded with illegal music,Anonymous.,24-Jul-11,2011/7/24
12952,"Charmer who went on the offensive Not unlike her husband's, the career of Rupert Murdoch's third wife has been built on brains, guts and guile {hellip} and some measure of ruthlessness",Will Clem in Shanghai william.clem@scmp.com.,24-Jul-11,2011/7/24
12985,"Proof that time travel is,as Einstein said, fiction Researchers at HKUST are the first in the world to physically demonstrate nothing does travel faster than light, thereby ending years of debate","Wan, Adrian.",24-Jul-11,2011/7/24
12953,"No repeat of fireworks over sea Sovereignty in the South China Sea is again the dominant issue at regional forum but the rival claimants keep their cool, unlike in the past",Greg Torode in Nusa Dua greg.torode@scmp.com.,24-Jul-11,2011/7/24
12975,'I will testify to help hostage victims' The brother of the sacked policeman who killed eight Hongkongers in Manila last August says he supports efforts by survivors and families to get compensation,Raissa Robles in Manila.,24-Jul-11,2011/7/24
12969,1. End of the US space shuttle programme HOW THEY SEE IT 2.,Anonymous.,24-Jul-11,2011/7/24
12968,David Cameron,Anonymous.,24-Jul-11,2011/7/24
12967,Wendi Deng,Anonymous.,24-Jul-11,2011/7/24
12970,Obama under pressure as debt talks collapse,Anonymous.,24-Jul-11,2011/7/24
1610,Harilela nephew keeps it in the family as new Rotary district chief,Anonymous.,25-Jul-11,2011/7/25
1597,Drive to protect growing IP assets More large companies on the mainland are stepping up their efforts to file patents and trademarks,"Perez, Bien.",25-Jul-11,2011/7/25
1596,CLP Power probes firm for reselling electricity,Anonymous.,25-Jul-11,2011/7/25
1603,Security needs rise,"Simpson, Cheung.",25-Jul-11,2011/7/25
1611,Monthly mixer at Quarry Bay offers 'liberation conversation' music,Anonymous.,25-Jul-11,2011/7/25
1615,"Today Interim: CK Life Sciences Intl., (Holdings)",Anonymous.,25-Jul-11,2011/7/25
1613,Options for by-elections bill 'don't breach Basic Law' Constitutional affairs minister bases verdict on HKU academic's assessment,Tanna Chong tanna.chong@scmp.com.,25-Jul-11,2011/7/25
1637,Back on track,Anonymous.,25-Jul-11,2011/7/25
1635,MPF shortcomings must be addressed,Anonymous.,25-Jul-11,2011/7/25
1634,Feeding bans and neutering schemes are for the welfare of wild monkeys,Anonymous.,25-Jul-11,2011/7/25
1633,Business as usual is not an option,Anonymous.,25-Jul-11,2011/7/25
1631,"Independence turns sour in the city of squatters For many East Timorese, liberation from the Indonesian military offered the hope of a new life, a home, land - the reality is much different",Marianne Kearney in Dili.,25-Jul-11,2011/7/25
1630,Training scheme prompts doctors' plea for better pay Peak medical group says new residency programme will leave junior clinicians even more out of pocket,"Yan, Alice.",25-Jul-11,2011/7/25
1629,Red Cross executive stands trial for fraud Ex-officer admits taking charity's funds for hotel stay and luxury shopping,"Tam, Fiona.",25-Jul-11,2011/7/25
1628,"Hotan attack takes a toll on business Shops, mainly owned by Han Chinese, in the heart of the Xinjiang city are shut amid fears of more violent incidents after the raid on a police station a week ago",Choi Chi-yuk in Hotan chiyuk.choi@scmp.com.,25-Jul-11,2011/7/25
13000,"Independence turns sour in the city of squatters For many East Timorese, liberation from the Indonesian military offered the hope of a new life, a home, land - the reality is much different",Marianne Kearney in Dili.,25-Jul-11,2011/7/25
1627,Beijing: Reservoirs to beat flooding,Anonymous.,25-Jul-11,2011/7/25
1636,New course is not about rote exams,Anonymous.,25-Jul-11,2011/7/25
1632,"HK's competitive mojo remains intact despite inflation High property and consumer price increases aside, the city's real effective exchange rate is a godsend",Anonymous.,25-Jul-11,2011/7/25
1612,No time for marriage blues as Nicholas Tse displays cheerful stoicism,Anonymous.,25-Jul-11,2011/7/25
1625,Exiled writers refused entry after interrogation,Anonymous.,25-Jul-11,2011/7/25
13023,Clinton in HK before Dai Bingguo meeting in Shenzhen,Anonymous.,25-Jul-11,2011/7/25
13016,Officials fired as toll rises Three bosses sacked at Shanghai Railway Bureau as 35 people confirmed killed and questions persist over cause of high-speed collision,Will Clem in Wenzhou; Zhejiang william.clem@scmp.com.,25-Jul-11,2011/7/25
13017,"Shipping's new rules 'to clear the air' New international rules on maritime industry's energy efficiency will help owners cut costs and save on fuel, according to carbon lobby group","Wallis, Keith.",25-Jul-11,2011/7/25
13024,This cash is trash as HSBC fixes design flaw Bank to shoulder cost of redesign and reprinting of new HK$100 notes with faulty depiction of flag,"Leung, Paggie.",25-Jul-11,2011/7/25
12996,MPF shortcomings must be addressed,Anonymous.,25-Jul-11,2011/7/25
12995,New course is not about rote exams,Anonymous.,25-Jul-11,2011/7/25
12994,Back on track,Anonymous.,25-Jul-11,2011/7/25
12993,"Today Interim: CK Life Sciences Intl., (Holdings)",Anonymous.,25-Jul-11,2011/7/25
12992,No time for marriage blues as Nicholas Tse displays cheerful stoicism,Anonymous.,25-Jul-11,2011/7/25
12991,Monthly mixer at Quarry Bay offers 'liberation conversation' music,Anonymous.,25-Jul-11,2011/7/25
13015,Caixin reporter's Gmail hacked Account in Beijing targeted from county in Hunan where she had exposed child kidnapping operation,Mimi Lau in Guangzhou mimi.lau@scmp.com.,25-Jul-11,2011/7/25
12989,CLP Power probes firm for reselling electricity,Anonymous.,25-Jul-11,2011/7/25
12997,Feeding bans and neutering schemes are for the welfare of wild monkeys,Anonymous.,25-Jul-11,2011/7/25
12987,Harilela nephew keeps it in the family as new Rotary district chief,Anonymous.,25-Jul-11,2011/7/25
