,title,byline,dates
1203,"UCCA to find new owner: The owner of a popular contemporary art museum in Beijing has put it up for sale. But who would buy a gallery with no collection, asks Enid Tsui",,14 July 2016
1204,10 in a row - but can Nicol David do it again at this year's Hong Kong Squash Open?,,14 July 2016
1205,Crackdown pledged on residential cubicles: Development chief says officials will be given power to enter private premises and prosecute,,14 July 2016
1206,"I'm a victim too, says ex-owner of California Fitness: Wong Ping-kuen claims he was lured into buying the embattled firm, without seeing all the facts",,14 July 2016
1207,"MTR Corp did not consider manufacturer's faulty Singapore trains during tender process for HK$6b contract: But senior MTR staff had doubts over quality control procedures at mainland company, it is revealed",,14 July 2016
1208,Top DSE exam scorers revealed as Hong Kong students across city receive results,,14 July 2016
1209,Results send thousands flocking to VTC,,14 July 2016
1210,"Tough at the top: how three Hong Kong students overcame problems to excel in their exams: One student has cerebral palsy , another had drug problems and a third suffers from dyslexia, but they all triumphed despite the challenges faced",,14 July 2016
1211,"Bills feel the pain as medical matter just drags on: Legislators running out of time to pass anything this term, as doctors' anger slows down debate",,14 July 2016
1212,"Hong Kong air pollution still far exceeds WHO levels and worsening, concern group finds",,14 July 2016
1213,"Hong Kong land supply situation remains of 'great concern', think tank says: Think tank warns lack of large-scale projects is the biggest problem facing Hong Kong despite surge in residential sites over the past few years",,14 July 2016
1214,Former policeman denies assault after hockey match,,14 July 2016
1215,"Hong Kong government officials should be prepared to admit their mistakes, says Finance Committee chairman: Finance Committee chairman says they should also be better prepared for sessions",,14 July 2016
1216,Hong Kong Legco panel reports 'grave concern' over HK$172 million in lost government revenue: Rating department criticised as some landlords simply ignore repeated requests to pay their dues,,14 July 2016
1217,"Hong Kong police chief inspector inflated his claims, court hears in breast assault appeal",,14 July 2016
1218,"Only days to live: after long wait for repatriation, cancer-stricken Filipino woman could die alone in Hong Kong: Woman with days to live seeks deportation to the Philippines after abandoning her asylum attempt",,14 July 2016
1219,"Plethora of Hong Kong pan-democrat candidates in 'super seat' poll may cut number of victories, analysts warn",,14 July 2016
1220,"China calls for fresh talks with Philippines to resolve South China Sea disputes after UN ruling: China takes softer tack to woo the Philippines to the negotiating table, with the new administration in Manila likely to remain cautious, analysts say",,14 July 2016
1221,"On matters of sovereignty, China is following the US and UK playbook",,14 July 2016
1222,Breaking Bad at sea? Four Hongkongers to be charged in Philippines after being arrested on floating drug lab: Raid off coast of the Philippines comes at a time when row rages over South China Sea and memories of the 2010 Manila hostage tragedy still haunt,,14 July 2016
1223,new head,,14 July 2016
1224,Beijing's case against forced arbitration,,14 July 2016
1225,"Can China keep relations with neighbours on even keel after South China Sea ruling?: The Hague ruling will have a lasting impact on China's ties with Asean, despite both putting on a brave face",,14 July 2016
1226,Tsai Ing-wen tells warship crew to defend Taiwan's interests as they set off for island in South China Sea,,14 July 2016
1227,UN stresses separation from Hague tribunal,,14 July 2016
1228,"After contentious South China Sea ruling, all parties need to ensure a peaceful and reasoned resolution",,14 July 2016
1229,"China exports, imports fall in June amid further signs of weakening demand in slowing economy: Uncertainty after Britain's Brexit vote adds to gloomy second-half outlook",,14 July 2016
1230,"EU and China agree to set up a team to monitor steel trade and policies: Beijing's efforts to curb overcapacity will influence Brussels' decision to grant market status, European Commission chief says",,14 July 2016
1231,Paper cuts fail to stop surge in coal-fired plants,,14 July 2016
1232,Challenged Link Reit sets to lead city on green bond issuance: Real estate investment trust may use proceedsto fund projects that protect the environment,,15 July 2016
1233,Chinese investors warm to Europe as Brexit uncertainty eases,,15 July 2016
1234,OCBC Bank chief warns South China Sea ruling could be 'potential flashpoint for the region',,15 July 2016
1235,"Local restaurants advised to tread carefully with mainland ambitions: In contrast to Tsui Wah's aggressiveness, Cafe de Coral and Fairwood score on steady mainland expansion plans and resilience to a slowing economy",,15 July 2016
1236,"Brexit has dampened cross-border M&As: China still the bright spot as Brexit, political uncertainties and subdued macroeconomic environment dull appetite for cross-border transactions",,15 July 2016
1237,Hot money pouring into Chinese luxury housing,,15 July 2016
1238,"Nobel economist Paul Krugman says zero interest rate environment the 'new normal': Federal Reserve interest rate rise unlikely in near term and may even backfire, Paul Krugman says",,15 July 2016
1239,"Semiconductor giant Intel to lend a helping hand to Chinese robotics start-ups: Semiconductor giant to fund, incubate Chinese companies working on key technologies",,15 July 2016
1240,Ucar approved for NEEQ listing,,15 July 2016
1241,Rejected: Andreas Schutz and Sean Woods lose Hong Kong licences: Both men fail to meet the minimum performance criteria for a third time and their applications to train in the city for next season are rejected,,15 July 2016
1242,"Hong Kong welcomes a new generation of Chinese chefs: A lucrative career as a top chef in a Chinese restaurant is achievable for those who can stand the heat, writes Bernice Chan",,15 July 2016
1243,Restaurant review: 1963 in Wan Chai - homestyle Taiwanese dishes,,15 July 2016
1244,Restaurant review: Supafood in Central - Hong Kong's healthy eating scene grows,,15 July 2016
1245,Restaurateur Yenn Wong and 22 Ships chef Nate Green team up to open Rhoda in Sai Ying Pun,,15 July 2016
1246,"Southern fried chicken, Cuban flavours, pop-up Thai dinners: Hong Kong menu specials",,15 July 2016
1247,Chief Executive CY Leung teaches lawmakers what to tell voters asking if they support him seeking second term,,15 July 2016
1248,Hong Kong chief executive looks to improve consumer protection in wake of California Fitness collapse: Chief executive promises to follow up on California Fitness case and study overseas laws on sales tactics,,15 July 2016
1249,"Hong Kong pan-democrats could win 17 seats in geographical constituencies, preliminary poll results show: Number would be one shy of total won in 2012 polls; pro-Beijing camp could also lose one seat",,15 July 2016
1250,Hong Kong watchdog warns of allergy-inducing preservatives in dozens of bath products,,15 July 2016
1251,"Check-up packages not effective in detecting disease, Hong Kong watchdog warns: Consumer Council warns that most check-ups are not performed according to assessments that would usually be requested by doctors",,15 July 2016
1252,"Half of rescued Ocean Park sea turtles had debris in stomach: Surge in litter on local beaches due to illegal dumping and flooding, environmentalists warn",,15 July 2016
1253,"Sad romance: tin-roof hut tenant loses HK$3.6 million in scam that began with a dating app: Man, wife, mother and friend held as police seize HK$900,000 in cash and valuables",,15 July 2016
1254,City among world's worst for organ donations: Figures suggest there were only 42 organ donors in Hong Kong last year,,15 July 2016
1255,Families of Hong Kong firemen who died fighting inferno get up to HK$4.8m in aid: Government grants financial aid in recognition of the 'gallantry' and 'selflessness' of the two heroes killed while tackling blaze at industrial building,,15 July 2016
