,title,byline,dates,datetime
1066,Who claims themselves speak perfect English?,,22-May-14,2014-05-22
1046,Lenovo eyes bigger mobile and enterprise deals after banner year: Mobile and enterprise deals aimed at keeping momentum after record year for computer firm,"Perez, Bien.",22-May-14,2014-05-22
1028,Chinese fishermen accused of poaching rare turtles plead not guilty in Philippines,Reuters.,22-May-14,2014-05-22
1047,"Chinese Finance Ministry bond a hit with institutions: First roundof tendering worth 16 billion yuan more heavily subscribed than last year's offering, despite having a lower coupon","Moiseiwitsch, Jasper.",22-May-14,2014-05-22
1029,"Four killed in Taipei subway attack: Police say university student ran amok on a train, stabbing passengers at random","Chung, Lawrence.",22-May-14,2014-05-22
1030,Canada's 'ridiculous' human rights galvanise evangelical Chinese,"Young, Ian.",22-May-14,2014-05-22
1031,School transgender policy angers Vancouver's Chinese Christians: Chinese Christiansin Vancouver are leading the campaign against an 'inappropriate' proposal,"Young, Ian.",22-May-14,2014-05-22
1032,"Letters Question, May 22, 2014",,22-May-14,2014-05-22
1033,"Letters to the Editor, May 22, 2015",,22-May-14,2014-05-22
1035,Risks to supply if HK depends too much on imported electricity,,22-May-14,2014-05-22
1036,Thai rivals must now hold talks and settle their differences,,22-May-14,2014-05-22
1054,URA balking at small projects: The authority is having second thoughts about redevelopment scheme after loss of HK$3b,"Wong, Olga.",22-May-14,2014-05-22
1038,"Jake's View Column: Thursday, May 22, 2014","van der Kamp, Jake.",22-May-14,2014-05-22
1039,Moody's negative rating on mainland property sector to hit developer bonds: Sectordowngrade from stable to negative reflects concerns over rising housing inventory levels and weaker liquidity from slower sales,Langi Chiang and.,22-May-14,2014-05-22
1040,Tencent overtakes China Mobile to become Asia's most valuable brand,"Perez, Bien.",22-May-14,2014-05-22
1041,events,,22-May-14,2014-05-22
1042,Link Reit sells four malls for HK$1.24b,"Sito, Peggy.",22-May-14,2014-05-22
1043,"Spending on mobile adverts soars in China: Research report says industry segment in China to grow strongly to reach 25.7 billion yuan in 2017, thanks to more receptive consumers","Yu, Sophie.",22-May-14,2014-05-22
1044,"China's first large airliner delayed by technology problems: First deliveriesof 168-seat C919 pushed back until 2018, with manufacturer forced to buy components from US companies","Ren, Daniel.",22-May-14,2014-05-22
1045,Insurers back rules on investment linked policies,"Yiu, Enoch.",22-May-14,2014-05-22
1037,CVC acquires stake in The Executive Centre,,22-May-14,2014-05-22
1072,New arsenic readings 'stressful': Trainer David Hallis left frustrated after positive tests on suspect feed products and forced to scratch four horses from Happy Valley meeting,"Aitken, Alan.",22-May-14,2014-05-22
1067,AJC,,22-May-14,2014-05-22
1026,Best diet for space missions: 'worms': Researchershave spentmore than three months living in a sealed lab to simulate growing their own food away from Earth,"Chen, Stephen.",22-May-14,2014-05-22
1034,Moderate voices can still prevail on universal suffrage,,22-May-14,2014-05-22
1064,Mourning school,"Zhao, Shirley.",22-May-14,2014-05-22
1065,PLA soldier repeats insult in court allegedly made by accused barracks trespasser,"Chan, Samuel.",22-May-14,2014-05-22
1018,Pandas in Malaysia after delay over MH370,,22-May-14,2014-05-22
1070,"Despite tumble Chadwick maystill get ride: Jockey in hospital after falling head first into turf, but doubts linger for Sunday race card","Cox, Michael.",22-May-14,2014-05-22
1024,US cyberespionage charges may cool Westinghouse's China nuclear deal: Business ties at risk after Washington accuses five PLA officers of hacking,"Chen, Stephen.",22-May-14,2014-05-22
1020,"Hong Kong drops out of top three in global competitiveness survey: As city slips to fourth in global rankings, economists call for rethink on innovation","Nip, Amy; Kang-chung, Ng.",22-May-14,2014-05-22
1021,Mainland tops Hong Kong in costs to multinational firms to send expat staff: Expat packages fourth highest across the border while city ranks fifth in world,"Nip, Amy.",22-May-14,2014-05-22
1022,Ocean Park unveils newest attraction,,22-May-14,2014-05-22
1016,China and Russia sign historic natural gas supply deal worth US$400 billion: Xi and Putinwitness conclusion of long-awaited agreement under which Moscow will supply 38 billion cubic metres of gas annually for 30 years,"Ng, Teddy.",22-May-14,2014-05-22
1025,Beleaguered Qvod likely recipient of 'huge fine',He Huifeng.,22-May-14,2014-05-22
1069,John Rabe,,22-May-14,2014-05-22
1027,"China news in brief, May 22, 2014",,22-May-14,2014-05-22
1050,We are still waiting for Anthony Wu's sanctions,,22-May-14,2014-05-22
1051,Court rules that woman who tortured Indonesian maid Kartika in clear over pay,"Siu, Phila.",22-May-14,2014-05-22
1023,"This year tied with 2010 for warmest April on record worldwide: World's average temperature continues to climb steadily, leading to unstable global weather","Choi, Christy.",22-May-14,2014-05-22
1052,Legco head Jasper Tsang invokes power to kill budget filibuster: Legco headslapseight-hour limit on debate sessions and sets June 4 target for budget bill after prolonged disruption to legislative business,"Cheung, Tony.",22-May-14,2014-05-22
1063,"Hong Kong's subdivided flats packed with bacteria, study finds","Zhao, Shirley.",22-May-14,2014-05-22
1062,Function comes first in hospital design: Planning process requires dedication of a full array of frontline staff,"Lee, Libby.",22-May-14,2014-05-22
1061,City's largest electricity supplier wants to hold off on power-import decision: City's largestelectricity supplier says it is too early to decide between local solution and importing from the mainland grid,"Chi-fai, Cheung.",22-May-14,2014-05-22
1060,More woe for MTR as work on South Island Line lags behind schedule: Fears growSouth Island Line will be late amid delays at Admiralty - and lawmakers worry the focus will be on troubled cross-border link,"Tsang, Emily.",22-May-14,2014-05-22
1058,Eyeing up HK$80m,,22-May-14,2014-05-22
1059,Macau bill on outgoing chief executive's welfare slammed for being too generous,"Lam, Jeffie.",22-May-14,2014-05-22
1071,Aston Villa starlet Jack Grealish targeting Soccer Sevens title,Staff Reporter.,22-May-14,2014-05-22
1056,Ocean Park makes a splash with water plan: Attraction's new water park will have a futuristic look when it opens in 2017,"Nip, Amy.",22-May-14,2014-05-22
1055,Landfill funding approved after filibuster attempt ruled out of order: Proposalmovesto Finance Committee as chairman accused of acting like 'dictator' in ruling out dozens of 'irrelevant' motions,"Chi-fai, Cheung.",22-May-14,2014-05-22
1053,"Loss-making URA may scale down involvement in small projects: Faced with HK$3 billion in losses, URA is having second thoughts about redevelopment scheme","Wong, Olga.",22-May-14,2014-05-22
1057,Car owner fined for failing to name driver involved in Lantau cow deaths: Woman failed to give details of driver to police investigating accident that killed eight animals,"Ngo, Jennifer.",22-May-14,2014-05-22
1077,Fashion retailer IT sees profits plunge over Hong Kong slump,"Ap, Tiffany.",23 May 2014,2014-05-23
1073,"Worst over for solar sector, but margins stay slim: Mainland solar panel makers are recovering but analysts say they need to soon make major strategic decisions to guarantee their survival","Ng, Eric.",23 May 2014,2014-05-23
1076,"China Mobile sees deal on telecoms towers completed this year: China Mobileplans joint venture on network towers with two other top firms, citing need to cut spending before expansion of 4G services","Yu, Sophie.",23 May 2014,2014-05-23
1075,"More reforms on the way in Shanghai FTZ, says vice-mayor: Tu Guangshaohints at further deregulation as foreign firms get nod to move capital through special bank accounts in Shanghai free-trade zone","Ren, Daniel.",23 May 2014,2014-05-23
1074,Gas stocks rise after Russian supply deal,"Ng, Eric.",23 May 2014,2014-05-23
1071,events,,23 May 2014,2014-05-23
1067,Business Digest,,23 May 2014,2014-05-23
1070,Li & Fung touts benefits of Hong Kong for new Global Brands Group,"Ap, Tiffany.",23 May 2014,2014-05-23
1069,HKEx looks beyond through train stock scheme: Exchange chiefCharles Li says the through train scheme with Shanghai could expand to cover fixed-income and currency products,"Yiu, Enoch.",23 May 2014,2014-05-23
1068,Cheung Kong offers big discounts for City Point flats: First 350 flats at City Point to get cuts of up to 15.75 per cent after tweaking of stamp duty rule,"Li, Sandy.",23 May 2014,2014-05-23
1066,"Xi Jinping and Vladimir Putin must focus on stability, not opposing West",,23 May 2014,2014-05-23
1078,"Publisher SCMP eyes expanded outdoor advertising business: Publisher has struck deals for billboards at prime sites, including Macau ferry terminal","Perez, Bien.",23 May 2014,2014-05-23
1084,University puts its 3-D technology on the map: Researchers say their algorithm allows them to go one better than Google and Apple,"Choi, Christy.",23 May 2014,2014-05-23
1079,Hong Kong is struggling with a 48-year-old problem,,23 May 2014,2014-05-23
1050,Xinjiang attack that leaves 31 dead denounced as 'violent terrorist incident',He Huifeng.,23 May 2014,2014-05-23
1057,"Beijing moves to boost forum's role to counter US influence: President's callat Shanghai conference shows Beijing placing new emphasis on regional ties to counter US influence, analysts say","Ng, Teddy.",23 May 2014,2014-05-23
1082,Girlfriend may lead way for more Russian tourists: Photographer's pictures of hand-clasping companion have become online phenomenon,"Zhao, Shirley.",23 May 2014,2014-05-23
1072,Rule change lets Chinese firms guarantee offshore debt: Companies will be allowed to guarantee offshore debt without prior approval under new rules,"Moiseiwitsch, Jasper.",23 May 2014,2014-05-23
1053,"China news in brief, May 23, 2014",,23 May 2014,2014-05-23
1052,"Angry villagers seize empty flats in Beijing suburb after 19-year wait: They left old homes for a 'new deal', but after years in limbo, doors were easily defeated",Keira Lu Huang.,23 May 2014,2014-05-23
1051,"Angry villagers seize empty flats in Beijing suburb: They left old homes for a 'new deal', but after years in limbo, doors were easily defeated",Keira Lu Huang.,23 May 2014,2014-05-23
1059,Killing 'felt nice',"Chung, Lawrence.",23 May 2014,2014-05-23
1046,Shanghai forum could play key security role,,23 May 2014,2014-05-23
1047,United States is a hypocrite on cyberespionage,"Lo, Alex.",23 May 2014,2014-05-23
1058,"China Digest, May 23, 2014",,23 May 2014,2014-05-23
1049,"Jiang Zemin met Vladimir Putin to show he has political staying power: Former president, 87, wished to make statement by seeking meeting with visiting Russian leader","Chen, George.",23 May 2014,2014-05-23
1048,Bun fight as C.Y. goes to Legco,,23 May 2014,2014-05-23
1065,Specialists need details of ortho-k contact lens scarring cases to advise on safe use,,23 May 2014,2014-05-23
1080,'Hammock hero' plans to take antics to new heights,"Lee, Danny.",23 May 2014,2014-05-23
1063,"Letters Question, May 23, 2014",,23 May 2014,2014-05-23
1088,"Should ancient wells stay or go? The experts disagree: While some experts want finds preserved, others believe the real value is in studying them","Fung, Fanny W Y.",23 May 2014,2014-05-23
1061,"Vice-president of Xinjiang Police College, Li Yanming, subject of graft probe","Meng, Angela.",23 May 2014,2014-05-23
1064,"Letters to the Editor, May 23, 2014",,23 May 2014,2014-05-23
1081,Doubts cast over whether To Kwa Wan well is from Song or Yuan dynasty: Doubts have emergedover whether a well that has had the most attention of historical finds at an MTR site is from the Song or Yuan dynasty,"Fung, Fanny W Y.",23 May 2014,2014-05-23
1087,Seal of approval,"Nip, Amy.",23 May 2014,2014-05-23
1062,Foreign workers should be welcomed if we cannot fill shortages,,23 May 2014,2014-05-23
1090,Boys' and Girls' Clubs Association under fire over sexuality counselling: Boys' and Girls' Clubs Association attacked for service helping young gay people,"Ngo, Jennifer.",23 May 2014,2014-05-23
1091,Italian journalist says Hong Kong banks make money laundering easy for criminals: Italian journalisttells court that city makes it easy to launder money through front companies,"Harris, Bryan.",23 May 2014,2014-05-23
